Location,Wind Direction,Minimum Temperature,Datetime,Precipitation,Dew Point,Relative Humidity,Precipitation Cover,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Pressure,Conditions
"Pune, MH, India",187.5,73.1,09/26/2018,0.1,71.5,75.55,4,80.9,91.4,3.7,3.3,94.5,"Mist, Thunderstorm Without Precipitation, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",1008.6,"Rain, Partially cloudy"
"Pune, MH, India",165,73.5,09/27/2018,0,71.4,77.6,4,80.2,91.5,4.1,1.1,94.2,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing",1007.9,Partially cloudy
"Pune, MH, India",146.6,73.7,09/28/2018,1.5,70,72.53,8,80.8,92,4.6,3.4,94.5,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing",1009.3,"Rain, Partially cloudy"
"Pune, MH, India",205.83,73.1,09/29/2018,0.9,69.8,77.03,8,78.3,89.8,3.7,3.4,92.4,"Mist, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",1010.1,"Rain, Overcast"
"Pune, MH, India",159,71,09/30/2018,0,70,80.8,4,77.2,89.3,3.3,3.4,93,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",1010.1,Partially cloudy
"Pune, MH, India",189.25,70.1,10/01/2018,0.6,70.1,83.18,12,76.1,89.3,3.3,2.2,94.3,"Thunderstorm, Sky Coverage Increasing, Smoke Or Haze",1010,"Rain, Partially cloudy"
"Pune, MH, India",172,71.7,10/02/2018,0.7,70.6,81.43,12,77.7,91.6,4.1,3.4,96.6,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing",1010.2,"Rain, Overcast"
"Pune, MH, India",184,70.4,10/03/2018,0.3,71,76.45,4,80.1,91.5,3.7,2.2,95.8,"Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",1009.5,"Rain, Partially cloudy"
"Pune, MH, India",144,71.9,10/04/2018,1.5,71.9,80.41,8,78.7,85.7,3.9,1.1,91.7,"Mist, Thunderstorm Without Precipitation, Sky Coverage Increasing",1010.1,"Rain, Overcast"
"Pune, MH, India",95,70.1,10/05/2018,0,68.7,73.6,4,78.6,87.1,4.3,3.4,91.5,"Thunderstorm Without Precipitation, Sky Coverage Decreasing",1010.2,Partially cloudy
"Pune, MH, India",139.6,68.6,10/06/2018,0,66.7,73.85,0,77.6,89.8,4.3,4.7,89.9,,1010.2,Partially cloudy
"Pune, MH, India",90,68.3,10/07/2018,0,65.9,68.58,0,78.8,91.5,3.7,4.7,93.1,Smoke Or Haze,1009.4,Partially cloudy
"Pune, MH, India",90,74,10/08/2018,0,66.1,64.42,0,80.4,89.7,3.9,2.2,90.5,,1009.1,Partially cloudy
"Pune, MH, India",168.33,71.7,10/09/2018,0,66.5,67.64,0,80.6,91.5,3.7,3.4,89.2,Smoke Or Haze,1008.9,Partially cloudy
"Pune, MH, India",182,70.4,10/10/2018,0,69,74.12,0,79.8,91.6,3.7,3.3,90.4,"Thunderstorm Without Precipitation, Smoke Or Haze",1008.6,Partially cloudy
"Pune, MH, India",254.83,71.3,10/11/2018,0,67,70.79,0,79,89,3.3,2.3,89.1,"Mist, Smoke Or Haze",1008.8,Partially cloudy
"Pune, MH, India",120,69.5,10/12/2018,0,66.5,67.61,0,80.7,92,3.7,2.2,90.8,Mist,1008.3,Partially cloudy
"Pune, MH, India",149.5,71,10/13/2018,0,65.2,65.98,0,80.1,91.1,3.7,2.2,89.6,Smoke Or Haze,1010.6,Partially cloudy
"Pune, MH, India",181.6,68.6,10/14/2018,0,62.1,62,0,78.8,91.6,4.1,2.2,89.2,,1011.7,Partially cloudy
"Pune, MH, India",86,68.6,10/15/2018,0,61.5,58.73,0,79.6,91.6,3.9,2.2,89.8,Smoke Or Haze,1011.9,Partially cloudy
"Pune, MH, India",83.33,65.9,10/16/2018,0,63.5,63.63,0,78.6,90.7,3.7,2.2,89.6,,1012.2,Partially cloudy
"Pune, MH, India",125,70.1,10/17/2018,0,67.2,71.03,4,78.1,87.9,3.3,2.2,89.1,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Smoke Or Haze",1011.8,Partially cloudy
"Pune, MH, India",163,71,10/18/2018,0.5,68.4,77.48,16,77.1,87.9,3.7,2.2,89.5,"Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",1011.5,"Rain, Overcast"
"Pune, MH, India",142.5,70.4,10/19/2018,0.6,67.4,75.09,8,77.4,88.9,3.7,2.2,89.5,"Thunderstorm, Sky Coverage Increasing, Smoke Or Haze",1011.8,"Rain, Partially cloudy"
"Pune, MH, India",126.2,69.2,10/20/2018,0,67.2,71.03,0,79.4,89.8,3.9,2.2,89.1,Sky Coverage Increasing,1012.7,Partially cloudy
"Pune, MH, India",105,70.1,10/21/2018,0,66.6,68.4,0,79.9,91.1,3.7,1.1,89.7,Smoke Or Haze,1013,Partially cloudy
"Pune, MH, India",182.75,69.5,10/22/2018,0,66.4,68.14,0,79.4,90.7,3.7,2.2,90.4,Smoke Or Haze,1012.8,Partially cloudy
"Pune, MH, India",225,67.7,10/23/2018,0,63,65.69,0,78.4,93.5,3.3,2.3,91.5,Smoke Or Haze,1012.5,Partially cloudy
"Pune, MH, India",145.5,63.2,10/24/2018,0,60.5,63.34,0,76.8,91.6,3.7,2.2,89.1,Smoke Or Haze,1012.2,Clear
"Pune, MH, India",95,66.5,10/25/2018,0,63.4,62.29,0,78.7,89.3,3.9,5.8,89.4,Smoke Or Haze,1013.1,Partially cloudy
"Pune, MH, India",157.5,67.7,10/26/2018,0,58.3,58.82,0,76.7,90.2,3.9,3.4,87.3,,1014.4,Partially cloudy
"Pune, MH, India",144,62,10/27/2018,0,57.9,60.67,0,75.2,90.7,4.1,3.4,90.3,,1014.6,Partially cloudy
"Pune, MH, India",144.2,64.1,10/28/2018,0,52.1,49.48,0,75.8,91.1,2.9,3.4,87.2,,1013.5,Partially cloudy
"Pune, MH, India",124,59.1,10/29/2018,0,49.9,47.75,0,73.4,88,4.1,1.1,85.3,,1012.9,Clear
"Pune, MH, India",145.25,57.8,10/30/2018,0,50.8,51.81,0,71.9,87,4.1,6.9,83.9,,1012.3,Clear
"Pune, MH, India",87,58.7,10/31/2018,0,52.2,52.91,0,72.1,86.6,2.5,4.7,84.3,Smoke Or Haze,1012.1,Clear
"Pune, MH, India",146.5,59.6,11/01/2018,0,54.8,54.14,0,74.3,87.1,3.3,4.7,84.6,Smoke Or Haze,1011.7,Partially cloudy
"Pune, MH, India",86,61.4,11/02/2018,0,59.5,59.67,0,75.8,87.9,3.7,3.4,87,Smoke Or Haze,1011.2,Partially cloudy
"Pune, MH, India",134,68.1,11/03/2018,0,65.8,66.69,4,78.5,88.4,3.7,3.4,90.8,Rain,1011.1,Partially cloudy
"Pune, MH, India",173.33,69.9,11/04/2018,0.7,68.9,72.6,8,79.3,89.8,3.7,3.4,92.4,"Thunderstorm, Smoke Or Haze",1011.5,"Rain, Partially cloudy"
"Pune, MH, India",199.5,72.2,11/05/2018,0.8,69.5,74.36,8,79.2,88.4,3.7,2.2,90.8,"Rain, Sky Coverage Increasing, Sky Unchanged",1011.9,"Rain, Overcast"
"Pune, MH, India",142.5,72.2,11/06/2018,2,68.4,72.41,4,78.8,87.5,2.9,2.2,89.3,"Light Rain, Sky Coverage Increasing, Smoke Or Haze",1012.6,"Rain, Partially cloudy"
"Pune, MH, India",81,66.3,11/07/2018,0,63.4,67.84,0,76.9,90.6,3.7,2.2,90.2,Smoke Or Haze,1013,Clear
"Pune, MH, India",202.5,63.2,11/08/2018,0,61.5,65.27,0,76.4,92.5,3.3,3.4,90.1,Smoke Or Haze,1012.1,Clear
"Pune, MH, India",248,65.6,11/09/2018,0,62.7,66.07,0,76.8,92,2.9,1.1,91.1,Smoke Or Haze,1011.2,Partially cloudy
"Pune, MH, India",143,64.1,11/10/2018,0,60.3,64.02,0,75.5,90.2,3.7,1.1,88.2,,1012.1,Clear
"Pune, MH, India",149.75,60.9,11/11/2018,0,55.6,58.84,0,73.6,90.6,4.1,3.4,87.2,,1013.1,Clear
"Pune, MH, India",99.67,58.7,11/12/2018,0,53.1,56.31,0,72.5,88.9,4.1,1.1,85.5,,1012.6,Clear
"Pune, MH, India",227.5,56.6,11/13/2018,0,52.2,57.28,0,71.9,89.3,3.7,1.1,85.6,Smoke Or Haze,1011.2,Clear
"Pune, MH, India",186,58.4,11/14/2018,0,55.9,62.04,0,72.5,89.3,3.7,1.1,86,,1010.8,Clear
"Pune, MH, India",152,59.1,11/15/2018,0,54.1,60.82,0,71.3,87.9,3.7,3.4,84.8,Smoke Or Haze,1012.8,Clear
"Pune, MH, India",97.5,55.1,11/16/2018,0,51.2,54.16,0,71.6,87.9,3.9,3.4,85.8,Smoke Or Haze,1013.1,Clear
"Pune, MH, India",87,62.3,11/17/2018,0,53.9,51.85,0,74.6,86.6,4.1,9.2,,,,
"Pune, MH, India",137.6,57.3,11/18/2018,0,54.7,59.92,0,71.3,87,3.7,3.4,,,,
"Pune, MH, India",182.67,59.6,11/19/2018,0,57.6,66.98,0,70.6,84.3,3.7,3.4,,,,
"Pune, MH, India",114.5,59.1,11/20/2018,0,56.8,66.22,0,70.5,86.2,3.7,2.2,,,,
"Pune, MH, India",109.33,56.6,11/21/2018,0,54.6,65.11,0,69.1,86.1,3.7,3.4,,,,
"Pune, MH, India",103,54.6,11/22/2018,0,54.4,67.04,0,67.6,83.6,3.7,3.4,,,,
"Pune, MH, India",87,62.3,11/23/2018,0,53.9,51.85,0,74.6,86.6,4.1,9.2,84.2,Smoke Or Haze,1016,Clear
"Pune, MH, India",137.6,57.3,11/24/2018,0,54.7,59.92,0,71.3,87,3.7,3.4,85.3,Smoke Or Haze,1016.8,Clear
"Pune, MH, India",182.67,59.6,11/25/2018,0,57.6,66.98,0,70.6,84.3,3.7,3.4,82.8,Smoke Or Haze,1015.8,Partially cloudy
"Pune, MH, India",114.5,59.1,11/26/2018,0,56.8,66.22,0,70.5,86.2,3.7,2.2,84.4,Smoke Or Haze,1014.4,Partially cloudy
"Pune, MH, India",109.33,56.6,11/27/2018,0,54.6,65.11,0,69.1,86.1,3.7,3.4,83.6,Smoke Or Haze,1014.1,Partially cloudy
"Pune, MH, India",103,54.6,11/28/2018,0,54.4,67.04,0,67.6,83.6,3.7,3.4,82.3,Smoke Or Haze,1015,Partially cloudy
"Pune, MH, India",95,56.9,11/29/2018,0,54.5,66.23,0,68.2,84.8,3.7,3.4,82.7,Smoke Or Haze,1016.2,Clear
"Pune, MH, India",92,55.7,11/30/2018,0,53.2,63.97,0,68.2,85.3,3.7,1.1,83.1,Smoke Or Haze,1016.1,Clear
"Pune, MH, India",90,55.1,12/01/2018,0,53.6,68.77,0,65.7,80.3,3.3,5.8,80.2,Smoke Or Haze,1014.8,Partially cloudy
"Pune, MH, India",115.5,54.8,12/02/2018,0,53.5,66.65,0,66.8,83.6,3.7,1.1,81.9,Smoke Or Haze,1012.4,Partially cloudy
"Pune, MH, India",152,56,12/03/2018,0,54.5,65.19,0,68.1,83.6,3.7,2.2,82.3,,1012.8,Partially cloudy
"Pune, MH, India",120,59.1,12/04/2018,0,57.9,67.99,0,70,83.5,3.7,1.1,83,"Mist, Smoke Or Haze",1013.9,Partially cloudy
"Pune, MH, India",156.67,63.8,12/05/2018,0,60.6,67.97,0,73,86.6,3.7,2.2,86.1,Smoke Or Haze,1012.7,Partially cloudy
"Pune, MH, India",196.67,60.5,12/06/2018,0,61.1,69.11,0,73.6,89.3,3.7,2.2,89.7,Smoke Or Haze,1010.2,Clear
"Pune, MH, India",162,64.1,12/07/2018,0,62,68.3,0,74.6,88,3.7,2.2,87.6,,1011.6,Partially cloudy
"Pune, MH, India",270,62.3,12/08/2018,0,61.6,69.25,0,73.6,89.3,3.3,2.2,90.3,Smoke Or Haze,1012.3,Clear
"Pune, MH, India",230,62.3,12/09/2018,0,58.1,65.34,0,72.3,90.2,4.1,3.4,88.7,,1012,Clear
"Pune, MH, India",249.75,56.9,12/10/2018,0,50.9,61.9,0,68.3,86.1,4.1,2.2,82.8,,1012.3,Clear
"Pune, MH, India",160,50.6,12/11/2018,0,50,62.98,0,65.2,82.7,4.1,2.2,80.9,,1013.9,Clear
"Pune, MH, India",211.75,52.4,12/12/2018,0,51.5,64.44,0,66.3,83,3.7,3.3,81.2,Smoke Or Haze,1014.2,Clear
"Pune, MH, India",133,53.9,12/13/2018,0,52.3,64.74,0,66.5,82.7,4.1,2.2,81.5,,1015.3,Clear
"Pune, MH, India",80,55.7,12/14/2018,0,54.6,65.48,0,67.1,77.6,3.7,3.4,,Mist,1016.1,Partially cloudy
"Pune, MH, India",84.4,62.3,12/15/2018,0,53.9,57.95,0,69.9,79.9,3.7,4.7,,Smoke Or Haze,1016,Partially cloudy
"Pune, MH, India",76,57.3,12/16/2018,0,52.2,63.5,0,66.2,77.6,3.7,9.2,,Smoke Or Haze,1016.5,Clear
"Pune, MH, India",161,50.1,12/17/2018,0,48.4,62.62,0,63.3,77.1,3.4,2.2,,Smoke Or Haze,1015.8,Partially cloudy
"Pune, MH, India",140.8,55.5,12/18/2018,0,52.1,67.16,0,64.2,78.5,3.3,2.2,,Smoke Or Haze,1016,Partially cloudy
"Pune, MH, India",70,50.6,12/19/2018,0,49.3,66.68,0,62,77.1,3.7,2.3,,,1016.6,Partially cloudy
"Pune, MH, India",91,50.1,12/20/2018,0,51.9,66.5,0,64.2,80.3,3.7,2.3,80.3,,1015.8,Clear
"Pune, MH, India",143.75,53.9,12/21/2018,0,55.1,69.44,0,66.9,83.6,3.3,1.1,82.3,Smoke Or Haze,1014.6,Clear
"Pune, MH, India",88,55.1,12/22/2018,0,55.6,68.48,0,67.9,83.6,3.7,3.4,82.3,Smoke Or Haze,1014.1,Clear
"Pune, MH, India",100,59.1,12/23/2018,0,58.7,70.61,0,69.9,84.3,3.7,2.2,84.6,,1014,Clear
"Pune, MH, India",163.33,59.6,12/24/2018,0,60,69.3,0,72.4,89.8,3.7,1.1,88.2,Smoke Or Haze,1013.8,Partially cloudy
"Pune, MH, India",224,62.7,12/25/2018,0,60.8,68.39,0,73.4,88.1,3.7,3.4,87.8,Smoke Or Haze,1013.2,Clear
"Pune, MH, India",285,59.6,12/26/2018,0,55.6,64.8,0,70,85.7,3.7,4.7,84.5,Smoke Or Haze,1013.2,Clear
"Pune, MH, India",173.33,53.3,12/27/2018,0,45.7,59.09,0,63.3,78.9,3.7,5.8,,Smoke Or Haze,1015,Clear
"Pune, MH, India",92,47.6,12/28/2018,0,42,57.4,0,59.2,74.6,4.1,4.7,,,1015.7,Clear
"Pune, MH, India",96.67,45.2,12/29/2018,0,42.5,59,0,59.3,78,3.3,3.4,,Smoke Or Haze,1016.9,Clear
"Pune, MH, India",95,45.2,12/30/2018,0,43.2,59.77,0,59.4,77.6,3.7,3.4,,Smoke Or Haze,1018.8,Clear
"Pune, MH, India",92,47,12/31/2018,0,43.5,59.75,0,60.6,79.4,4.1,3.4,,,1019.2,Partially cloudy
"Pune, MH, India",100,50.3,01/01/2019,0,43.1,52.49,0,65.4,83.6,3.6,1.1,80.9,Smoke Or Haze,1018.9,Partially cloudy
"Pune, MH, India",116,48.8,01/02/2019,0,45,56.85,0,64.2,87.2,3.7,2.2,83.9,Smoke Or Haze,1018.6,Partially cloudy
"Pune, MH, India",96,49.7,01/03/2019,0,45.3,57.68,0,65,87.5,3.7,2.2,83.9,Smoke Or Haze,1018.9,Clear
"Pune, MH, India",183.33,50.6,01/04/2019,0,47.6,58.62,0,65.8,86.3,3.7,2.2,83.9,Smoke Or Haze,1017.9,Clear
"Pune, MH, India",235,51.2,01/05/2019,0,49.8,61.21,0,66.1,86.6,3.3,1.1,84,Smoke Or Haze,1016.2,Clear
"Pune, MH, India",215,53,01/06/2019,0,49.1,59.84,0,66.6,86.3,2.9,1.1,83.5,Smoke Or Haze,1014.8,Clear
"Pune, MH, India",97,50.1,01/07/2019,0,48.5,63.06,0,63.6,80,3.7,3.4,,Smoke Or Haze,1015.7,Clear
"Pune, MH, India",185,50.3,01/08/2019,0,47.4,62.31,0,63.7,84.5,3.7,2.2,81.7,Smoke Or Haze,1016,Clear
"Pune, MH, India",180,49.4,01/09/2019,0,46.8,60.52,0,64.5,86.3,3.3,1.1,83.1,Smoke Or Haze,1015.1,Clear
"Pune, MH, India",130,51.5,01/10/2019,0,48.8,62.39,0,65,84.8,3.3,3.4,82.1,Smoke Or Haze,1014.4,Clear
"Pune, MH, India",162.5,51.9,01/11/2019,0,50.9,62.07,0,66.5,86.1,2.9,2.2,83.9,Smoke Or Haze,1014.4,Clear
"Pune, MH, India",276.67,53.3,01/12/2019,0,49.8,61.02,0,67.4,88.4,3.3,3.4,84.8,Smoke Or Haze,1014,Clear
"Pune, MH, India",210,51.9,01/13/2019,0,51.1,62,0,66.6,86.6,3.7,0,83.9,Smoke Or Haze,1014.9,Clear
"Pune, MH, India",158,53.7,01/14/2019,0,52.9,66.78,0,66.1,82.1,2.9,2.2,81.2,Smoke Or Haze,1015.1,Clear
"Pune, MH, India",140,56,01/15/2019,0,54.3,67.04,0,67.3,84.3,3.3,2.2,82.8,Smoke Or Haze,1015.6,Clear
"Pune, MH, India",190,55.1,01/16/2019,0,54,66.48,0,67.6,84.5,3.7,3.4,82.6,Smoke Or Haze,1015.3,Clear
"Pune, MH, India",115,55.5,01/17/2019,0,54.1,65.39,0,68.5,86.6,3.3,1.1,84.3,Smoke Or Haze,1014.2,Clear
"Pune, MH, India",110.5,55.7,01/18/2019,0,52.5,63.24,0,68.4,86.6,3.3,3.4,83.7,Smoke Or Haze,1014.2,Clear
"Pune, MH, India",180,54.8,01/19/2019,0,52.6,63.74,0,67.8,86.1,3.3,2.2,83.8,Smoke Or Haze,1015.1,Clear
"Pune, MH, India",80,55.7,01/20/2019,0,52.7,63.4,0,68.1,86.1,3.7,2.2,83.6,Smoke Or Haze,1015.6,Clear
"Pune, MH, India",225,55.5,01/21/2019,0,51,58.22,0,70.2,90.2,3.3,4.7,86.3,Smoke Or Haze,1013.4,Clear
"Pune, MH, India",278,55.5,01/22/2019,0,51.5,59.22,0,68,81.2,4.1,3.4,80,,1013.4,Clear
"Pune, MH, India",298,54.8,01/23/2019,0,55,68.22,0,67.2,82.1,3.7,2.2,81.2,Smoke Or Haze,1014.4,Clear
"Pune, MH, India",192,55.5,01/24/2019,0,52.1,63.42,0,67.7,83.6,3.7,4.7,81.7,Smoke Or Haze,1014.7,Clear
"Pune, MH, India",230.8,52.1,01/25/2019,0,46.6,58.33,0,64.7,80.7,4.1,2.2,79.3,,1014.7,Clear
"Pune, MH, India",135,50.1,01/26/2019,0,50.4,66.75,0,62.4,76.7,4.1,2.2,,,1015.7,Clear
"Pune, MH, India",123.33,59.3,01/27/2019,0,52.1,60.18,0,66.7,77.1,3.7,3.4,,"Mist, Smoke Or Haze",1016.7,Partially cloudy
"Pune, MH, India",89.25,53.9,01/28/2019,0,49.2,59.8,0,64.3,76.7,3.7,3.4,,Smoke Or Haze,1018.3,Clear
"Pune, MH, India",148,50.1,01/29/2019,0,46.1,58.94,0,62.4,77.2,3.7,4.7,,"Mist, Smoke Or Haze",1018.3,Clear
"Pune, MH, India",147.5,50.1,01/30/2019,0,47,57.65,0,64.7,84.5,3.7,3.4,81.9,Smoke Or Haze,1016.8,Clear
"Pune, MH, India",162.25,52.1,01/31/2019,0,49.2,60.3,0,66,82.7,3.7,1.1,81.1,Smoke Or Haze,1015.4,Clear
"Pune, MH, India",251.67,54.8,02/01/2019,0,52.1,59.26,0,69.3,86.2,4.1,3.4,84.2,,1014.3,Clear
"Pune, MH, India",185,56.9,02/02/2019,0,53.9,60.94,0,69.8,86.2,3.7,0,83.9,,1013.4,Clear
"Pune, MH, India",126.75,58.7,02/03/2019,0,53.9,60.3,0,70.8,87.5,3.3,3.4,84.7,Smoke Or Haze,1013.9,Partially cloudy
"Pune, MH, India",184,60.2,02/04/2019,0,52.9,55.26,0,71.4,86.6,3.7,3.4,84.9,Smoke Or Haze,1015.9,Partially cloudy
"Pune, MH, India",190,58.4,02/05/2019,0,54.6,60.09,0,71.5,88.9,3.7,2.2,85.9,Smoke Or Haze,1015.9,Clear
"Pune, MH, India",258.33,61.4,02/06/2019,0,56,59.83,0,72.6,88,3.7,4.7,85.7,Smoke Or Haze,1012.7,Clear
"Pune, MH, India",282.43,53.7,02/07/2019,0,49.6,55.49,0,67.3,79.1,4.1,3.4,,,1013.7,Clear
"Pune, MH, India",270,53,02/08/2019,0,43.6,53.81,0,63.7,77.3,3.7,3.4,,Smoke Or Haze,1015.8,Clear
"Pune, MH, India",92.67,43.4,02/09/2019,0,36.8,51.04,0,59.2,77.1,3.7,4.7,,,1017.2,Clear
"Pune, MH, India",92.5,44.7,02/10/2019,0,41.1,49.79,0,63.9,85.3,4.6,3.4,82.4,Smoke Or Haze,1016.6,Clear
"Pune, MH, India",215,53.7,02/11/2019,0,49.5,53.72,0,69.7,89.7,3.3,2.2,86.4,Smoke Or Haze,1015.5,Clear
"Pune, MH, India",162.33,60.2,02/12/2019,0,56,56.98,0,74,90.7,3.7,2.2,89.9,Smoke Or Haze,1015.4,Partially cloudy
"Pune, MH, India",105.25,64.1,02/13/2019,0,57.9,58.4,0,76.2,92.5,3.7,2.2,89.9,Smoke Or Haze,1015.9,Clear
"Pune, MH, India",237.2,62.7,02/14/2019,0,55.8,56.49,0,75.3,92,3.7,2.2,88.6,Smoke Or Haze,1013.6,Clear
"Pune, MH, India",302,61.1,02/15/2019,0,51.2,52.9,0,72.5,89.3,4.1,4.7,85.8,,1013.8,Clear
"Pune, MH, India",243.17,53,02/16/2019,0,47.2,53.34,0,68.9,87.2,3.7,3.4,83.9,,1014.8,Clear
"Pune, MH, India",186.8,53.3,02/17/2019,0,47.8,52.24,0,69.5,87.2,4.1,4.7,83.8,Smoke Or Haze,1013.5,Clear
"Pune, MH, India",204.8,55.5,02/18/2019,0,48.9,50.83,0,72.6,91.4,3.7,2.2,87.7,Smoke Or Haze,1011.4,Clear
"Pune, MH, India",229,59.1,02/19/2019,0,50.8,50.41,0,74.3,93.8,3.7,4.7,89.9,Smoke Or Haze,1011.3,Clear
"Pune, MH, India",166.4,59.3,02/20/2019,0,53.8,50.56,0,76.9,97,3.7,3.4,94,Smoke Or Haze,1013.2,Clear
"Pune, MH, India",208.8,64.7,02/21/2019,0,57.9,52.12,0,79.1,95.1,3.7,1.1,92.6,,1015,Clear
"Pune, MH, India",210,68.3,02/22/2019,0,57.8,52.42,0,79.6,95.1,3.7,2.2,92.4,Smoke Or Haze,1013.9,Partially cloudy
"Pune, MH, India",181.67,64.5,02/23/2019,0,54.5,48.69,0,78.3,95.1,3.7,2.2,92.1,Smoke Or Haze,1012.3,Clear
"Pune, MH, India",258,62.3,02/24/2019,0,47,42.24,0,76.8,95.6,4.1,4.7,91.1,,1010.4,Clear
"Pune, MH, India",288.4,59.6,02/25/2019,0,44.6,38.14,0,75.9,93.3,3.7,2.2,88.9,,1010.1,Clear
"Pune, MH, India",293.33,59.1,02/26/2019,0,42.3,38.04,0,72.8,86.6,3.7,3.4,83.2,Smoke Or Haze,1010.4,Clear
"Pune, MH, India",291.67,57.3,02/27/2019,0,47.4,48.57,0,70.6,85.7,4.1,9.2,82.5,,1009.9,Clear
"Pune, MH, India",202.5,54.2,02/28/2019,0,48,52.85,0,69.2,86.1,4.1,3.4,83,,1011.1,Clear
"Pune, MH, India",165.25,55.7,03/01/2019,0,47.1,49.11,0,71.1,89.3,4.1,3.4,85.5,,1010.6,Clear
"Pune, MH, India",221.67,57.8,03/02/2019,0,48.5,44.97,0,75.6,96.1,3.7,4.7,91.7,Smoke Or Haze,1009.9,Clear
"Pune, MH, India",270,65.6,03/03/2019,0,51.5,48.4,0,76.2,92.4,4.1,3.4,88,,1010.2,Clear
"Pune, MH, India",267.5,64.7,03/04/2019,0,57.4,59.54,0,75.3,90.7,3.7,4.7,86.9,,1009.3,Clear
"Pune, MH, India",275.56,65,03/05/2019,0,55.7,59.55,0,73.9,88,4.1,9.2,84.6,,1009.7,Clear
"Pune, MH, India",275,62.3,03/06/2019,0,55.2,60.48,0,71.9,84.3,4.1,4.7,82.3,,1011.1,Clear
"Pune, MH, India",245,57.3,03/07/2019,0,50,50.91,0,73.7,93.2,4.1,1.1,88.9,,1010.2,Clear
"Pune, MH, India",224,59.6,03/08/2019,0,51.7,49.89,0,75.7,95.1,3.7,4.7,91.5,Smoke Or Haze,1011.4,Clear
"Pune, MH, India",272,60,03/09/2019,0,48.7,41.59,0,77.5,96.5,4.1,3.4,92.4,,1012.2,Clear
"Pune, MH, India",285.71,60.9,03/10/2019,0,49.6,42.69,0,77.9,95.3,4.1,2.2,91.3,,1012,Clear
"Pune, MH, India",295,59.1,03/11/2019,0,48.2,40.24,0,77.2,96.2,4.1,4.7,91.7,,1012.9,Clear
"Pune, MH, India",222.2,63.2,03/12/2019,0,49.1,44.28,0,77,95.1,4.1,3.4,90.7,,1013.1,Clear
"Pune, MH, India",282,68.3,03/13/2019,0,47,38.81,0,76.2,93.5,4.1,3.4,89.2,,1013.3,Partially cloudy
"Pune, MH, India",240.2,63.8,03/14/2019,0,47.4,39.72,0,77.4,93.5,4.1,2.2,89.3,,1013.5,Clear
"Pune, MH, India",184.6,61.1,03/15/2019,0,47.6,39.52,0,77.6,94.4,4.1,2.3,90.2,,1012.8,Clear
"Pune, MH, India",184.2,61.4,03/16/2019,0,43.9,33.66,0,78.3,96.9,4.1,5.8,92.3,,1012,Clear
"Pune, MH, India",322,63.6,03/17/2019,0,43.2,33.33,0,78.7,97.4,4.1,2.2,92.7,,1011.5,Clear
"Pune, MH, India",244.2,60.2,03/18/2019,0,46.7,37.54,0,78.9,97,4.1,3.4,92.3,,1011.2,Clear
"Pune, MH, India",186.2,60.9,03/19/2019,0,45.5,35.16,0,78.9,95.6,4.1,4.7,91.4,,1009.6,Clear
"Pune, MH, India",208,62.3,03/20/2019,0,46,34.58,0,78.8,96.5,4.1,4.7,91.9,,1009.2,Clear
"Pune, MH, India",282.5,61.4,03/21/2019,0,44.9,34.39,0,79,96.9,4.1,4.7,91.9,,1011.1,Clear
"Pune, MH, India",254.2,60.9,03/22/2019,0,42.9,36.38,0,79.2,96.5,4.1,1.1,91.4,,1011.8,Clear
"Pune, MH, India",200.4,62.9,03/23/2019,0,49.9,39.88,0,80.4,97.8,4.1,4.7,93.3,,1011,Clear
"Pune, MH, India",235,65,03/24/2019,0,50.3,38.45,0,82.9,100.6,4.1,4.7,96,,1009.8,Clear
"Pune, MH, India",169.5,70.1,03/25/2019,0,51.7,34.89,0,84.7,101.5,4.1,1.1,99.2,,1009.2,Partially cloudy
"Pune, MH, India",225.71,68.6,03/26/2019,0,50.6,34.51,0,84.7,100.1,4.1,3.4,96.1,,1010.4,Clear
"Pune, MH, India",234.29,68.1,03/27/2019,0,55.4,43.89,0,83.6,101,4.1,5.8,98.2,,1011.8,Clear
"Pune, MH, India",215,67.7,03/28/2019,0,54,43.78,0,85,101.9,4.1,4.7,97,,1011,Clear
"Pune, MH, India",214.57,67.2,03/29/2019,0,54.5,39.87,0,85,101.9,4.1,4.7,97.2,,1009.4,Clear
"Pune, MH, India",158.5,75.5,03/30/2019,0,58,41.96,0,86.6,102.4,4.1,5.8,98.5,,1008.2,Clear
"Pune, MH, India",280.25,77.1,03/31/2019,0,55.9,40,0,87.1,103.3,4.1,4.7,98.4,,1009.2,Clear
"Pune, MH, India",271.57,71.3,04/01/2019,0,50.1,35.16,0,84.7,100.6,4.1,4.7,95.8,,1009.4,Clear
